Year,County,NCICCode,Month,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2013,San Diego County,Imperial Beach,8,10,0,0,2,8,38,8,6,24,7,0,0,1,6,4,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,6,1,2,6,6,1,1,4,2,0,0,2,5,0,1,0,1,2,4,2,2,8,0,5,12.0,7.0,,4,1
2013,San Diego County,Imperial Beach,9,10,0,1,3,6,52,13,14,25,7,0,0,1,6,7,1,0,6,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,1,3,-1,3,12,1,10,1,6,3,3,0,0,3,11,0,3,0,0,2,9,2,2,9,0,1,12.0,9.0,,2,2
2013,San Diego County,Imperial Beach,10,11,0,1,0,10,53,21,10,22,8,0,0,2,6,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,15,6,20,2,9,9,1,0,0,1,8,0,2,0,0,3,11,1,4,2,0,1,6.0,2.0,,6,8
2013,San Diego County,Imperial Beach,11,9,0,0,1,8,45,11,5,29,11,0,0,1,10,10,3,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,2,2,7,4,8,1,1,6,3,2,1,0,4,0,1,0,0,4,13,3,3,4,0,2,15.0,2.0,,3,9
2013,San Diego County,Imperial Beach,12,8,0,0,0,8,38,16,7,15,7,0,0,0,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,9,7,15,2,5,8,1,0,0,1,7,0,0,0,0,2,3,2,1,3,0,4,8.0,2.0,,2,3
2013,San Diego County,La Mesa,1,7,0,0,4,3,178,28,13,137,5,0,0,1,4,33,1,0,32,0,0,0,0,0,0,0,3,0,0,1,2,0,1,1,0,0,0,0,0,3,0,15,13,19,1,9,9,9,3,2,4,9,3,1,0,2,26,50,1,4,28,0,26,54.0,20.0,,29,34
2013,San Diego County,La Mesa,2,15,0,0,4,11,153,29,10,114,10,0,0,0,10,15,2,0,13,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,3,8,28,1,19,1,9,9,10,4,2,4,8,0,2,0,1,15,49,2,2,22,0,23,39.0,25.0,,21,29
2013,San Diego County,La Mesa,3,17,0,1,6,10,138,26,16,96,9,0,0,1,8,18,2,0,16,0,0,0,0,0,1,0,4,0,0,2,4,0,1,1,0,0,0,0,5,4,1,24,2,16,2,5,9,10,5,0,5,10,2,4,0,0,14,40,1,7,11,0,23,39.0,16.0,,13,28
2013,San Diego County,La Mesa,4,12,0,1,7,4,179,38,16,125,4,0,2,0,2,21,1,0,20,0,0,0,0,0,0,1,3,2,1,1,2,2,2,1,0,0,0,0,1,0,3,29,9,23,4,9,10,15,5,1,9,13,0,3,0,1,18,55,2,4,16,0,29,41.0,22.0,,25,37
2013,San Diego County,La Mesa,5,20,1,1,8,10,147,36,23,88,11,0,1,3,7,10,1,0,9,1,1,0,2,0,1,0,4,1,0,3,3,3,2,0,0,0,0,0,3,6,1,27,9,18,3,6,9,18,7,2,9,18,3,2,0,0,14,42,2,1,14,0,15,31.0,10.0,,22,25
2013,San Diego County,La Mesa,6,8,0,2,3,3,141,29,18,94,12,0,1,7,4,12,5,0,7,0,0,0,0,0,1,1,0,1,0,2,3,0,0,0,0,0,0,1,1,1,0,15,14,20,3,12,5,9,4,0,5,12,3,3,0,1,12,26,8,6,20,0,21,35.0,21.0,,12,26
2013,San Diego County,La Mesa,7,11,0,0,3,8,130,31,28,71,9,0,1,0,8,25,1,1,23,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,4,4,25,6,20,1,13,6,11,8,1,2,25,2,1,0,0,21,26,3,0,8,0,13,19.0,9.0,,20,23
2013,San Diego County,La Mesa,8,18,0,0,7,11,174,29,29,116,10,0,0,1,9,28,4,0,24,0,0,0,0,0,0,0,2,2,0,3,5,1,0,0,1,0,0,2,4,2,3,21,8,18,2,7,9,11,5,3,3,22,2,5,0,1,20,39,8,6,27,0,15,41.0,14.0,,30,31
2013,San Diego County,La Mesa,9,15,0,1,5,9,184,22,30,132,7,0,0,2,5,36,5,0,31,0,0,0,0,0,1,0,1,1,0,3,2,2,1,0,0,0,0,1,5,1,2,18,4,14,2,4,8,8,1,3,4,24,4,2,0,0,28,46,0,3,29,0,26,29.0,30.0,,31,42
2013,San Diego County,La Mesa,10,20,0,0,5,15,233,33,18,182,14,0,1,4,9,23,2,1,20,1,0,0,1,0,0,0,2,0,0,3,1,2,0,1,1,0,0,0,4,8,3,22,11,24,5,10,9,9,5,1,3,13,1,4,0,0,23,81,4,10,28,0,36,74.0,26.0,,37,45
2013,San Diego County,La Mesa,11,19,0,0,7,12,138,28,15,95,15,0,0,6,9,25,1,2,22,0,0,0,0,0,0,0,1,0,1,5,0,4,0,0,1,0,2,0,4,1,7,25,3,14,4,8,2,14,11,1,2,14,0,1,0,0,22,38,0,3,16,0,16,31.0,16.0,,23,25
2013,San Diego County,La Mesa,12,19,0,1,5,13,173,25,17,131,17,0,0,3,14,34,3,0,31,0,0,0,0,0,0,1,2,3,0,0,2,1,0,1,1,0,0,0,5,3,5,21,4,16,3,3,10,9,5,0,4,14,2,1,0,0,37,49,7,7,11,0,20,50.0,22.0,,34,25
2013,San Diego County,National City,1,40,0,0,17,23,199,35,34,130,10,0,0,5,5,55,9,1,45,1,0,1,2,1,0,0,2,1,2,12,4,8,0,0,3,0,2,4,3,13,3,15,20,12,0,5,7,23,10,7,6,32,1,1,0,0,31,31,4,0,29,0,35,37.0,22.0,,33,38
2013,San Diego County,National City,2,26,0,2,12,12,173,29,25,119,13,0,0,7,6,61,10,16,35,0,0,1,1,0,2,0,0,0,1,11,4,4,0,1,3,0,0,0,2,5,5,7,22,9,2,4,3,20,6,14,0,23,2,0,0,0,19,28,5,3,33,1,30,45.0,19.0,,22,33
2013,San Diego County,National City,3,24,1,0,10,13,158,28,25,105,10,1,0,2,7,37,7,0,30,0,0,0,0,0,0,0,2,0,0,8,4,3,0,1,0,0,2,0,5,4,4,9,19,12,2,4,6,16,4,6,6,21,3,1,0,0,17,39,1,1,34,2,11,32.0,9.0,,39,25
2013,San Diego County,National City,4,30,0,1,14,15,137,24,31,82,17,0,0,8,9,37,10,2,25,1,0,1,2,0,1,0,3,0,0,11,4,7,0,2,0,0,1,1,3,7,4,8,16,6,2,0,4,18,6,7,5,26,4,1,0,0,17,20,0,4,21,0,20,30.0,18.0,,27,7
2013,San Diego County,National City,5,33,0,2,16,15,145,20,35,90,23,0,1,11,11,36,9,3,24,1,0,0,1,0,1,1,1,2,2,11,6,4,0,0,1,0,5,4,4,4,3,6,14,12,0,4,8,8,3,2,3,32,3,0,0,0,24,29,4,3,14,0,16,39.0,10.0,,21,20
2013,San Diego County,National City,6,31,0,1,8,22,175,24,35,116,18,0,1,5,12,29,3,1,25,0,0,0,0,0,1,0,1,1,0,6,3,3,0,0,1,0,1,3,3,9,7,6,18,15,1,10,4,9,4,2,3,29,5,1,0,0,29,45,5,6,18,0,13,55.0,19.0,,27,15
2013,San Diego County,National City,7,18,0,1,8,9,134,16,28,90,12,0,0,6,6,29,3,0,26,0,0,1,1,0,1,0,1,1,0,6,3,2,0,1,1,0,1,0,0,4,5,14,2,2,0,0,2,14,6,0,8,26,2,0,0,0,28,35,3,2,17,0,5,34.0,13.0,,22,21
2013,San Diego County,National City,8,18,0,2,9,7,129,16,35,78,5,0,0,4,1,25,2,0,23,0,0,0,0,0,2,0,4,0,0,5,3,4,0,1,0,1,0,3,1,1,2,9,7,10,1,3,6,6,3,0,3,31,3,1,0,0,23,28,4,3,9,0,11,23.0,14.0,,20,21
2013,San Diego County,National City,9,17,0,1,6,10,109,17,9,83,12,0,0,2,10,32,2,1,29,0,0,0,0,0,2,-1,0,3,0,3,3,2,0,0,0,0,1,2,1,1,6,9,8,8,1,2,5,9,1,4,4,7,2,0,0,0,24,18,6,2,15,0,18,31.0,14.0,,14,24
2013,San Diego County,National City,10,15,0,0,5,10,94,10,35,49,5,0,0,0,5,20,4,0,16,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,3,4,2,1,3,7,3,1,1,1,7,1,2,4,27,5,3,0,0,16,12,1,4,9,1,6,17.0,9.0,,11,12
2013,San Diego County,National City,11,23,0,0,14,9,229,33,61,135,8,0,0,3,5,39,3,2,34,0,0,0,0,0,0,0,3,1,1,9,7,4,0,1,0,1,1,-1,4,4,2,19,14,15,3,4,8,18,11,3,4,55,1,5,0,1,31,58,1,2,24,1,17,62.0,16.0,,32,25
2013,San Diego County,National City,12,39,0,1,18,20,208,34,62,112,16,0,0,6,10,47,5,1,41,0,0,0,0,0,1,0,3,1,0,14,7,5,0,3,0,0,3,1,3,12,4,15,19,11,2,5,4,23,8,5,10,56,5,1,0,0,41,33,3,2,20,0,13,48.0,22.0,,24,18
2013,San Diego County,Oceanside,1,64,2,2,16,44,367,51,39,277,35,1,0,6,28,41,5,6,30,0,0,0,0,0,2,0,4,1,1,10,7,4,0,0,2,0,3,5,8,23,8,36,15,34,2,6,26,17,4,3,10,32,1,6,0,0,41,78,42,10,54,1,51,107.0,46.0,,44,80
2013,San Diego County,Oceanside,2,56,0,7,11,38,312,41,28,243,25,1,0,3,21,33,1,2,30,0,0,0,0,0,6,1,1,2,2,6,8,2,0,0,0,1,0,5,2,19,12,32,9,28,2,14,12,13,5,1,7,20,3,5,1,2,47,66,26,6,68,0,27,86.0,56.0,,39,62
2013,San Diego County,Oceanside,3,54,2,5,21,26,406,58,37,311,23,2,0,8,13,27,2,0,25,2,0,1,3,1,4,1,4,2,3,12,14,5,0,0,2,0,0,0,11,9,6,35,23,49,8,13,28,9,2,4,3,24,8,5,0,1,45,107,36,14,56,1,51,127.0,45.0,,65,74
2013,San Diego County,Oceanside,4,63,0,2,19,42,447,54,37,356,29,0,0,5,24,69,7,5,57,4,0,2,6,1,2,0,2,1,2,14,10,3,1,0,0,0,5,6,5,22,9,37,17,37,3,14,20,17,4,1,12,26,7,4,1,0,48,118,33,13,85,0,58,149.0,58.0,,78,71
2013,San Diego County,Oceanside,5,61,1,1,15,44,379,55,31,293,24,1,0,5,18,42,4,2,36,0,0,0,0,0,1,0,4,0,2,9,7,4,0,0,2,0,2,1,8,25,10,38,17,41,7,15,19,14,3,3,8,27,3,1,0,0,46,101,21,9,50,1,65,99.0,51.0,,61,82
2013,San Diego County,Oceanside,6,49,2,5,9,33,327,40,17,270,21,1,0,1,19,42,4,4,34,0,1,1,2,1,4,1,0,0,1,8,6,1,0,0,1,0,1,2,8,13,10,23,17,32,5,14,13,8,2,1,5,11,1,5,0,0,49,73,29,14,61,0,44,88.0,46.0,,55,81
2013,San Diego County,Oceanside,7,58,0,5,13,40,372,57,36,279,28,1,4,5,18,50,5,2,43,0,0,0,0,0,4,1,1,2,2,8,9,2,0,0,1,1,0,0,5,20,15,39,18,47,9,16,22,10,4,2,4,25,5,6,2,0,57,82,33,17,40,0,48,100.0,40.0,,65,74
2013,San Diego County,Oceanside,8,40,1,1,13,25,380,66,27,287,15,0,1,3,11,73,19,7,47,0,0,1,1,1,1,0,2,1,4,6,7,3,0,1,1,0,1,1,7,9,8,45,21,50,10,17,23,16,4,6,6,18,3,6,1,0,61,93,22,18,43,0,49,91.0,45.0,,56,95
2013,San Diego County,Oceanside,9,46,0,4,16,26,372,46,38,288,21,0,2,7,12,54,8,0,46,0,3,0,3,1,4,0,4,1,1,10,10,3,0,0,1,1,1,2,6,9,9,28,18,36,4,12,20,10,4,4,2,27,4,7,1,0,70,81,21,20,54,0,41,109.0,43.0,,66,70
2013,San Diego County,Oceanside,10,46,0,3,15,28,379,58,41,280,22,1,1,4,16,59,8,5,46,0,0,1,1,0,2,1,4,1,4,6,6,4,2,3,-1,0,1,-1,5,16,8,24,34,42,2,11,29,16,5,5,6,39,-1,3,1,0,55,75,19,20,66,0,44,97.0,42.0,,78,63
2013,San Diego County,Oceanside,11,48,1,1,13,33,376,79,33,264,13,1,0,5,7,77,12,3,62,1,0,3,4,1,1,0,0,2,3,8,3,3,2,2,3,0,0,0,9,16,8,33,46,49,6,11,32,30,11,9,10,30,1,2,1,0,64,73,17,11,61,1,36,74.0,43.0,,74,73
2013,San Diego County,Oceanside,12,49,0,5,21,23,377,72,36,269,16,0,1,8,7,53,10,3,40,0,2,2,4,2,5,0,3,3,3,12,7,4,0,2,5,2,1,0,3,12,8,25,47,43,4,14,25,29,8,11,10,32,-1,5,1,2,42,85,23,4,72,0,40,92.0,49.0,,70,58
2013,San Diego County,San Diego,1,391,4,19,132,236,2877,596,659,1622,203,2,4,55,142,380,75,15,290,9,2,0,11,4,12,7,22,10,10,90,79,23,4,2,10,5,9,28,52,78,78,246,350,393,60,143,190,203,67,34,102,568,59,32,2,3,190,698,34,138,374,1,182,767.0,238.0,,285,332
2013,San Diego County,San Diego,2,344,1,23,76,244,2381,454,474,1453,188,2,10,34,142,395,96,9,290,17,5,2,24,12,15,8,13,5,7,51,40,15,2,3,5,2,9,28,53,74,89,169,285,298,48,130,120,156,57,36,63,418,33,23,3,2,198,612,37,134,322,1,144,692.0,244.0,,250,267
2013,San Diego County,San Diego,3,396,1,23,104,268,2558,426,489,1643,220,0,9,37,174,350,80,12,258,4,4,2,10,1,19,4,21,7,10,66,60,22,1,2,7,3,9,29,56,90,93,149,277,255,41,99,115,171,45,41,85,400,42,47,3,6,189,685,48,165,378,3,166,722.0,284.0,,251,386
2013,San Diego County,San Diego,4,471,9,27,135,300,2732,491,533,1708,213,3,6,34,170,327,42,17,268,7,5,1,13,6,23,4,31,16,16,72,84,25,4,3,6,0,13,20,53,125,102,165,326,324,49,106,169,167,58,35,74,460,38,35,2,2,212,724,53,192,348,2,173,749.0,343.0,,289,327
2013,San Diego County,San Diego,5,478,1,18,132,327,2919,567,528,1824,276,1,10,63,202,367,65,16,286,7,2,3,12,6,12,6,11,10,16,95,66,27,2,2,4,14,17,41,54,113,119,198,369,380,59,144,177,187,57,42,88,438,42,48,2,5,181,736,41,191,458,1,209,874.0,315.0,,349,286
2013,San Diego County,San Diego,6,435,4,33,107,291,2300,509,462,1329,225,2,10,48,165,307,76,12,219,9,3,3,15,3,24,9,15,11,9,72,57,23,2,1,5,3,16,28,55,108,100,206,303,297,54,119,124,212,59,45,108,387,35,40,1,3,164,528,26,146,312,4,145,618.0,220.0,,234,257
2013,San Diego County,San Diego,7,498,3,28,117,350,2698,546,535,1617,280,0,12,57,211,373,76,10,287,6,3,4,13,4,22,6,22,5,9,81,62,26,3,4,7,3,12,43,55,136,116,212,334,360,82,138,140,186,62,42,82,419,53,63,4,7,193,637,20,192,380,2,182,754.0,277.0,,256,330
2013,San Diego County,San Diego,8,490,1,37,141,311,2696,568,442,1686,251,3,6,57,185,357,85,10,262,7,3,6,16,3,30,7,28,9,20,84,81,28,2,5,7,6,12,28,73,112,98,204,364,347,60,133,154,221,85,46,90,364,39,39,3,11,183,677,45,209,382,2,174,832.0,268.0,,254,332
2013,San Diego County,San Diego,9,490,3,23,128,336,2569,504,475,1590,310,1,19,78,212,322,72,4,246,8,5,1,14,3,15,8,19,19,11,79,74,17,3,6,11,6,11,29,82,104,121,192,312,338,59,129,150,166,55,40,71,359,69,47,2,11,208,569,49,183,361,0,207,767.0,261.0,,232,330
2013,San Diego County,San Diego,10,453,4,29,132,288,2965,587,560,1818,256,6,5,55,190,353,81,21,251,10,6,10,26,3,22,7,14,15,18,85,72,24,2,5,11,6,12,41,52,99,96,238,349,370,69,125,176,217,76,41,100,446,64,50,5,7,179,722,53,199,438,0,215,854.0,330.0,,312,322
2013,San Diego County,San Diego,11,432,4,32,121,275,2519,539,481,1499,204,0,9,58,137,276,56,8,212,15,3,-1,17,0,13,19,21,12,9,79,65,23,3,9,9,3,9,33,67,91,84,206,333,340,54,117,169,199,73,47,79,392,41,48,0,3,180,612,44,143,351,2,164,690.0,282.0,,260,267
2013,San Diego County,San Diego,12,425,4,24,131,266,2514,568,505,1441,185,2,9,44,130,312,72,8,232,3,2,2,7,3,18,6,22,16,7,86,64,33,1,6,11,5,11,40,51,83,92,223,345,343,50,130,163,225,74,53,98,384,62,59,1,2,212,553,43,122,351,3,154,637.0,264.0,,244,296
2013,San Diego County,San Marcos,1,22,0,2,5,15,108,23,16,69,7,1,0,2,4,31,4,11,16,0,0,0,0,0,1,1,1,1,1,2,3,1,0,1,0,0,0,6,1,6,2,13,10,12,0,6,6,11,3,1,7,13,1,2,0,0,24,28,6,1,7,0,3,28.0,12.0,,12,17
2013,San Diego County,San Marcos,2,24,0,2,5,17,114,26,15,73,13,0,0,2,11,24,3,1,20,0,0,0,0,0,2,0,0,1,1,3,2,1,0,0,2,0,0,6,6,5,0,21,5,16,1,5,10,10,5,0,5,15,0,0,0,1,26,25,5,1,9,0,6,26.0,8.0,,19,20
2013,San Diego County,San Marcos,3,12,0,3,4,5,137,32,19,86,5,0,0,3,2,40,7,3,30,0,0,0,0,0,3,0,0,0,2,2,1,1,0,2,0,0,0,2,2,0,1,19,13,16,4,6,6,16,6,5,5,19,0,0,0,1,33,26,4,3,15,0,4,33.0,13.0,,19,21
2013,San Diego County,San Marcos,4,19,0,4,6,9,112,29,14,69,9,0,0,5,4,34,4,4,26,0,1,0,1,0,2,2,1,1,1,3,2,3,0,0,1,0,0,0,1,4,4,17,12,19,1,13,5,10,2,5,3,13,0,1,0,0,23,23,3,4,14,0,2,21.0,11.0,,22,15
2013,San Diego County,San Marcos,5,19,0,2,2,15,116,22,14,80,8,0,0,0,8,34,4,3,27,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,3,2,5,5,12,10,16,1,5,10,6,3,0,3,13,1,0,0,0,37,19,3,1,15,0,5,27.0,11.0,,29,13
2013,San Diego County,San Marcos,6,9,0,0,4,5,107,23,8,76,3,0,0,2,1,45,4,3,38,0,0,2,2,2,0,0,1,1,0,2,1,2,0,1,0,0,0,0,0,3,2,12,11,11,1,4,6,12,1,3,8,6,0,2,1,0,29,23,5,0,13,0,5,32.0,9.0,,15,20
2013,San Diego County,San Marcos,7,10,0,0,3,7,102,18,11,73,8,0,1,2,5,32,4,3,25,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,2,2,2,9,9,10,2,4,4,8,3,3,2,11,0,0,0,1,33,21,4,3,10,0,1,16.0,15.0,,21,21
2013,San Diego County,San Marcos,8,24,0,1,11,12,137,28,13,96,13,0,0,4,9,40,1,1,38,0,0,0,0,0,1,0,2,1,4,4,3,6,0,1,0,0,1,1,3,4,4,15,13,19,7,4,8,9,2,3,4,13,0,0,0,0,40,23,6,9,13,0,5,28.0,16.0,,24,28
2013,San Diego County,San Marcos,9,18,0,1,3,14,105,21,18,66,9,0,1,1,7,40,4,0,36,0,0,2,2,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,4,9,1,12,9,11,3,8,0,10,1,5,4,17,0,1,0,0,35,15,4,2,5,0,5,16.0,8.0,,25,17
2013,San Diego County,San Marcos,10,23,0,1,6,16,123,24,12,87,14,0,1,4,9,43,5,1,37,0,0,1,1,0,1,0,0,1,2,3,3,3,0,0,0,0,0,1,0,11,4,16,8,9,1,3,5,15,3,4,8,11,0,1,0,0,39,19,4,2,19,0,4,31.0,12.0,,20,24
2013,San Diego County,San Marcos,11,11,0,0,5,6,120,34,10,76,6,0,0,2,4,25,6,1,18,0,0,0,0,0,0,0,3,0,0,2,1,0,0,2,2,0,0,1,1,3,1,16,18,17,6,9,2,17,5,3,9,10,0,0,0,1,27,22,2,7,11,0,6,32.0,9.0,,20,15
2013,San Diego County,San Marcos,12,23,0,3,8,12,119,19,20,80,11,0,0,4,7,29,2,1,26,0,0,1,1,0,3,0,6,0,0,2,2,5,0,1,0,0,0,1,0,6,5,9,10,10,3,2,5,9,3,2,4,20,0,0,0,0,31,26,5,2,10,1,5,35.0,11.0,,22,12
2013,San Diego County,Vista,1,36,0,0,17,19,199,40,27,132,20,0,1,11,8,50,6,3,41,0,0,0,0,0,0,0,1,2,4,10,6,8,1,0,1,0,1,0,3,13,3,24,16,17,0,10,7,23,8,3,12,21,1,5,1,1,36,46,18,2,20,0,8,51.0,20.0,,22,39
2013,San Diego County,Vista,2,44,0,2,20,22,161,32,29,100,25,0,0,10,15,33,4,1,28,1,1,0,2,1,2,0,5,2,5,8,10,5,1,1,1,1,1,9,1,8,4,17,15,14,1,8,5,18,9,2,7,27,0,2,0,0,36,32,9,3,17,0,3,28.0,16.0,,32,24
2013,San Diego County,Vista,3,28,0,2,7,19,173,37,28,108,20,0,2,2,16,31,7,0,24,0,0,0,0,0,1,1,1,0,0,6,1,1,0,1,4,0,0,2,4,10,3,24,13,13,0,4,9,24,4,11,9,27,0,1,0,2,35,33,9,3,20,0,6,30.0,25.0,,23,30
2013,San Diego County,Vista,4,41,0,4,10,27,140,42,25,73,26,0,0,6,20,25,4,1,20,0,0,1,1,0,4,0,0,1,1,8,5,2,3,0,0,0,0,0,10,11,6,27,15,16,1,9,6,26,8,6,12,25,0,0,0,2,22,25,4,3,16,0,1,33.0,12.0,,15,13
2013,San Diego County,Vista,5,47,0,3,8,36,168,37,20,111,24,0,1,3,20,35,3,1,31,0,0,0,0,0,3,0,3,1,1,3,3,3,0,2,0,0,0,8,7,18,3,25,12,19,4,7,8,18,6,0,12,19,-1,2,0,0,33,38,8,4,19,0,9,45.0,10.0,,24,32
2013,San Diego County,Vista,6,28,0,2,6,20,157,27,18,112,34,1,3,7,23,33,2,4,27,0,0,0,0,0,1,1,0,0,1,5,2,3,0,0,1,1,-1,4,2,12,2,19,8,17,3,8,6,10,2,2,6,16,0,2,0,1,38,42,7,2,16,0,6,32.0,15.0,,27,38
2013,San Diego County,Vista,7,28,0,2,10,16,169,32,30,107,14,0,2,2,10,34,3,2,29,0,0,0,0,0,1,1,3,1,2,4,4,3,0,1,1,0,1,0,1,9,6,18,14,18,4,9,5,14,5,3,6,27,1,2,0,0,28,39,12,4,19,0,5,39.0,21.0,,24,23
2013,San Diego County,Vista,8,30,1,1,11,17,164,26,31,107,17,1,1,4,11,32,5,2,25,0,0,0,0,0,1,0,4,0,-1,8,5,5,0,0,1,0,0,0,6,8,3,15,11,13,1,7,5,13,4,1,8,28,1,2,0,1,32,41,7,4,13,0,9,31.0,25.0,,21,30
2013,San Diego County,Vista,9,36,0,3,9,24,161,29,29,103,18,0,1,3,14,37,10,5,22,0,1,0,1,0,2,1,2,0,0,7,3,5,0,1,0,0,0,2,1,13,8,19,10,16,2,9,5,13,3,7,3,27,0,2,0,1,30,42,12,2,12,0,4,35.0,11.0,,24,33
2013,San Diego County,Vista,10,38,0,3,10,25,169,28,30,111,24,0,1,6,17,34,7,3,24,0,0,1,1,1,3,0,1,2,2,5,2,6,0,2,0,0,0,4,4,10,7,11,17,10,4,4,2,18,5,2,11,24,0,6,0,1,30,52,9,3,10,0,6,35.0,17.0,,30,29
2013,San Diego County,Vista,11,49,0,1,17,31,202,30,36,136,33,0,1,10,22,45,4,3,38,1,0,0,1,2,1,0,3,2,5,7,5,2,1,3,3,1,2,4,9,15,3,18,12,13,3,3,7,17,4,7,6,31,1,4,0,1,37,61,9,0,15,0,13,42.0,23.0,,27,44
2013,San Diego County,Vista,12,40,0,5,15,20,182,30,26,126,22,0,1,10,11,29,7,1,21,0,0,0,0,0,4,1,3,1,1,10,2,4,0,3,4,1,1,0,4,13,3,16,14,17,7,5,5,13,4,3,6,24,0,2,0,1,34,55,13,0,17,0,6,41.0,28.0,,21,36
2013,San Diego County,CSU San Diego,1,3,0,1,1,1,52,11,2,39,2,0,0,0,2,8,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,3,1,1,1,8,2,5,1,1,0,1,0,0,6,0,0,19,12,0,2,19.0,8.0,,10,2
2013,San Diego County,CSU San Diego,2,1,0,0,0,1,73,3,1,69,1,0,0,0,1,14,3,1,10,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,1,0,1,0,1,0,0,0,0,6,12,0,30,18,0,3,24.0,19.0,,21,5
2013,San Diego County,CSU San Diego,3,6,0,0,1,5,56,4,2,50,2,0,0,1,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,4,1,3,0,1,0,1,1,0,2,7,0,24,13,0,3,16.0,19.0,,8,7
2013,San Diego County,CSU San Diego,4,2,0,0,2,0,54,1,5,48,1,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,1,9,1,22,7,0,8,19.0,10.0,,16,3
2013,San Diego County,CSU San Diego,5,1,0,0,0,1,40,2,0,38,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4,5,2,9,13,0,5,13.0,10.0,,10,5
2013,San Diego County,CSU San Diego,6,0,0,0,0,0,17,2,0,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,1,3,8.0,2.0,,5,0
2013,San Diego County,CSU San Diego,7,1,0,0,1,0,28,2,1,25,1,0,0,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,2,8,0,9,1,0,5,7.0,7.0,,5,6
2013,San Diego County,CSU San Diego,8,-1,0,-1,0,0,57,3,2,52,0,0,0,0,0,11,1,0,10,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,1,0,1,1,0,6,21,2,9,11,0,2,11.0,9.0,,16,16
2013,San Diego County,CSU San Diego,9,3,0,1,2,0,100,7,4,89,0,0,0,0,0,8,0,0,8,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,6,6,4,2,0,1,0,0,1,2,1,1,0,1,7,28,4,33,4,2,10,21.0,23.0,,27,18
